PassengerId,Survived,Pclass,Name,Sex,SibSp,Parch,Ticket,Fare,Embarked,Family Size,Title,Fare_log,oe__Pclass,oe__Title,ohe__Sex_female,ohe__Sex_male,ohe__Embarked_C,ohe__Embarked_Q,ohe__Embarked_S,remainder__PassengerId,remainder__Survived,remainder__Name,remainder__SibSp,remainder__Parch,remainder__Ticket,remainder__Fare,remainder__Family Size,remainder__Fare_log
673,0,2,"Mitchell, Mr. Henry Michael",male,0,0,C.A. 24580,0.0200180540646042,S,1,Mr,2.3513752571634776,1.0,12.0,0.0,1.0,0.0,0.0,1.0,673,0,"Mitchell, Mr. Henry Michael",0,0,C.A. 24580,0.0200180540646042,1,2.3513752571634776
674,1,2,"Wilhelms, Mr. Charles",male,0,0,244270,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,674,1,"Wilhelms, Mr. Charles",0,0,244270,0.0322167463647896,1,2.5649493574615367
675,0,2,"Watson, Mr. Ennis Hastings",male,0,0,239856,0.0,S,1,Mr,1.855907289051807,1.0,12.0,0.0,1.0,0.0,0.0,1.0,675,0,"Watson, Mr. Ennis Hastings",0,0,239856,0.0,1,1.855907289051807
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,0,0,349912,0.0067214794574021,S,1,Mr,2.0509134580652977,2.0,12.0,0.0,1.0,0.0,0.0,1.0,676,0,"Edvardsson, Mr. Gustaf Hjalmar",0,0,349912,0.0067214794574021,1,2.0509134580652977
677,0,3,"Sawyer, Mr. Frederick Charles",male,0,0,342826,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,677,0,"Sawyer, Mr. Frederick Charles",0,0,342826,0.0080633356104225,1,2.0856720914304723
678,1,3,"Turja, Miss. Anna Sofia",female,0,0,4138,0.0168058944081194,S,1,Miss,2.286628460369784,2.0,9.0,1.0,0.0,0.0,0.0,1.0,678,1,"Turja, Miss. Anna Sofia",0,0,4138,0.0168058944081194,1,2.286628460369784
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,1,6,CA 2144,0.1976310139553039,S,8,Mrs,3.8480176754522337,2.0,13.0,1.0,0.0,0.0,0.0,1.0,679,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",1,6,CA 2144,0.1976310139553039,8,3.8480176754522337
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,0,1,PC 17755,1.0,C,2,Mr,5.353456381663085,0.0,12.0,0.0,1.0,1.0,0.0,0.0,680,1,"Cardeza, Mr. Thomas Drake Martinez",0,1,PC 17755,1.0,2,5.353456381663085
681,0,3,"Peters, Miss. Katie",female,0,0,330935,0.008490289840929,Q,1,Miss,2.096483007534688,2.0,9.0,1.0,0.0,0.0,1.0,0.0,681,0,"Peters, Miss. Katie",0,0,330935,0.008490289840929,1,2.096483007534688
682,1,1,"Hassab, Mr. Hammad",male,0,0,PC 17572,0.3431819068995804,C,1,Mr,4.340282339965535,0.0,12.0,0.0,1.0,1.0,0.0,0.0,682,1,"Hassab, Mr. Hammad",0,0,PC 17572,0.3431819068995804,1,4.340282339965535
683,0,3,"Olsvigen, Mr. Thor Anderson",male,0,0,6563,0.0137967209915097,S,1,Mr,2.221917189926591,2.0,12.0,0.0,1.0,0.0,0.0,1.0,683,0,"Olsvigen, Mr. Thor Anderson",0,0,6563,0.0137967209915097,1,2.221917189926591
684,0,3,"Goodwin, Mr. Charles Edward",male,5,2,CA 2144,0.1976310139553039,S,8,Mr,3.8480176754522337,2.0,12.0,0.0,1.0,0.0,0.0,1.0,684,0,"Goodwin, Mr. Charles Edward",5,2,CA 2144,0.1976310139553039,8,3.8480176754522337
685,0,2,"Brown, Mr. Thomas William Solomon",male,1,1,29750,0.159083146286718,S,3,Mr,3.6635616461296463,1.0,12.0,0.0,1.0,0.0,0.0,1.0,685,0,"Brown, Mr. Thomas William Solomon",1,1,29750,0.159083146286718,3,3.6635616461296463
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,1,2,SC/Paris 2123,0.1716682931589733,C,4,Mr,3.7276000422255353,1.0,12.0,0.0,1.0,1.0,0.0,0.0,686,0,"Laroche, Mr. Joseph Philippe Lemercier",1,2,SC/Paris 2123,0.1716682931589733,4,3.7276000422255353
687,0,3,"Panula, Mr. Jaako Arnold",male,4,1,3101295,0.162437786669269,S,6,Mr,3.681036276652911,2.0,12.0,0.0,1.0,0.0,0.0,1.0,687,0,"Panula, Mr. Jaako Arnold",4,1,3101295,0.162437786669269,6,3.681036276652911
688,0,3,"Dakic, Mr. Branko",male,0,0,349228,0.0184117302625158,S,1,Mr,2.319520869700248,2.0,12.0,0.0,1.0,0.0,0.0,1.0,688,0,"Dakic, Mr. Branko",0,0,349228,0.0184117302625158,1,2.319520869700248
689,0,3,"Fischer, Mr. Eberhard Thelander",male,0,0,350036,0.0068229725773397,S,1,Mr,2.0535851271346086,2.0,12.0,0.0,1.0,0.0,0.0,1.0,689,0,"Fischer, Mr. Eberhard Thelander",0,0,350036,0.0068229725773397,1,2.0535851271346086
690,1,1,"Madill, Miss. Georgette Alexandra",female,0,1,24160,1.0,S,2,Miss,5.353456381663085,0.0,9.0,1.0,0.0,0.0,0.0,1.0,690,1,"Madill, Miss. Georgette Alexandra",0,1,24160,1.0,2,5.353456381663085
691,1,1,"Dick, Mr. Albert Adrian",male,1,0,17474,0.246913730848053,S,2,Mr,4.04305126783455,0.0,12.0,0.0,1.0,0.0,0.0,1.0,691,1,"Dick, Mr. Albert Adrian",1,0,17474,0.246913730848053,2,4.04305126783455
692,1,3,"Karun, Miss. Manca",female,0,1,349256,0.0342500243973846,C,2,Miss,2.5965001996654262,2.0,9.0,1.0,0.0,1.0,0.0,0.0,692,1,"Karun, Miss. Manca",0,1,349256,0.0342500243973846,2,2.5965001996654262
693,1,3,"Lam, Mr. Ali",male,0,0,1601,0.2444534985849517,S,1,Mr,4.034166299106131,2.0,12.0,0.0,1.0,0.0,0.0,1.0,693,1,"Lam, Mr. Ali",0,0,1601,0.2444534985849517,1,4.034166299106131
694,0,3,"Saad, Mr. Khalil",male,0,0,2672,0.0040377671513613,C,1,Mr,1.977547233998496,2.0,12.0,0.0,1.0,1.0,0.0,0.0,694,0,"Saad, Mr. Khalil",0,0,2672,0.0040377671513613,1,1.977547233998496
695,0,1,"Weir, Col. John",male,0,0,113800,0.0983336586317946,S,1,Col,3.279029747687948,0.0,1.0,0.0,1.0,0.0,0.0,1.0,695,0,"Weir, Col. John",0,0,113800,0.0983336586317946,1,3.279029747687948
696,0,2,"Chapman, Mr. Charles Henry",male,0,0,248731,0.0346564848248267,S,1,Mr,2.602689685444384,1.0,12.0,0.0,1.0,0.0,0.0,1.0,696,0,"Chapman, Mr. Charles Henry",0,0,248731,0.0346564848248267,1,2.602689685444384
697,0,3,"Kelly, Mr. James",male,0,0,363592,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,697,0,"Kelly, Mr. James",0,0,363592,0.0080633356104225,1,2.0856720914304723
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,0,0,35852,0.006518005269835,Q,1,Miss,2.045535679650037,2.0,9.0,1.0,0.0,0.0,1.0,0.0,698,1,"Mullens, Miss. Katherine ""Katie""",0,0,35852,0.006518005269835,1,2.045535679650037
699,0,1,"Thayer, Mr. John Borland",male,1,1,17421,0.5098360495754855,C,3,Mr,4.708478296903478,0.0,12.0,0.0,1.0,1.0,0.0,0.0,699,0,"Thayer, Mr. John Borland",1,1,17421,0.5098360495754855,3,4.708478296903478
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,0,0,348121,0.0061115448423928,S,1,Mr,2.0347056478384444,2.0,12.0,0.0,1.0,0.0,0.0,1.0,700,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,0,348121,0.0061115448423928,1,2.0347056478384444
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,1,0,PC 17757,1.0,C,2,Mrs,5.353456381663085,0.0,13.0,1.0,0.0,1.0,0.0,0.0,701,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",1,0,PC 17757,1.0,2,5.353456381663085
702,1,1,"Silverthorne, Mr. Spencer Victor",male,0,0,PC 17475,0.0970527959402752,S,1,Mr,3.2690935410288184,0.0,12.0,0.0,1.0,0.0,0.0,1.0,702,1,"Silverthorne, Mr. Spencer Victor",0,0,PC 17475,0.0970527959402752,1,3.2690935410288184
703,0,3,"Barbara, Miss. Saiide",female,0,1,2691,0.0393124817019615,C,2,Miss,2.6709850297651974,2.0,9.0,1.0,0.0,1.0,0.0,0.0,703,0,"Barbara, Miss. Saiide",0,1,2691,0.0393124817019615,2,2.6709850297651974
704,0,3,"Gallagher, Mr. Martin",male,0,0,36864,0.0065589928759636,Q,1,Mr,2.046621301727582,2.0,12.0,0.0,1.0,0.0,1.0,0.0,704,0,"Gallagher, Mr. Martin",0,0,36864,0.0065589928759636,1,2.046621301727582
705,0,3,"Hansen, Mr. Henrik Juul",male,1,0,350025,0.007107934029472,S,2,Mr,2.061048420562944,2.0,12.0,0.0,1.0,0.0,0.0,1.0,705,0,"Hansen, Mr. Henrik Juul",1,0,350025,0.007107934029472,2,2.061048420562944
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,0,0,250655,0.0956499463257538,S,1,Mr,3.258096538021482,1.0,12.0,0.0,1.0,0.0,0.0,1.0,706,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,0,250655,0.0956499463257538,1,3.258096538021482
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,0,0,223596,0.0346564848248267,S,1,Mrs,2.602689685444384,1.0,13.0,1.0,0.0,0.0,0.0,1.0,707,1,"Kelly, Mrs. Florence ""Fannie""",0,0,223596,0.0346564848248267,1,2.602689685444384
708,1,1,"Calderhead, Mr. Edward Pennington",male,0,0,PC 17476,0.0970527959402752,S,1,Mr,3.2690935410288184,0.0,12.0,0.0,1.0,0.0,0.0,1.0,708,1,"Calderhead, Mr. Edward Pennington",0,0,PC 17476,0.0970527959402752,1,3.2690935410288184
709,1,1,"Cleaver, Miss. Alice",female,0,0,113781,0.7082682736410656,S,1,Miss,5.020915603503812,0.0,9.0,1.0,0.0,0.0,0.0,1.0,709,1,"Cleaver, Miss. Alice",0,0,113781,0.7082682736410656,1,5.020915603503812
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,1,1,2661,0.0431750756318922,C,3,Master,2.724304055285101,2.0,8.0,0.0,1.0,1.0,0.0,0.0,710,1,"Moubarek, Master. Halim Gonios (""William George"")",1,1,2661,0.0431750756318922,3,2.724304055285101
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,0,0,PC 17482,0.2103381477505611,C,1,Mlle,3.902057514460064,0.0,10.0,1.0,0.0,1.0,0.0,0.0,711,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,0,PC 17482,0.2103381477505611,1,3.902057514460064
712,0,1,"Klaber, Mr. Herman",male,0,0,113028,0.0983336586317946,S,1,Mr,3.279029747687948,0.0,12.0,0.0,1.0,0.0,0.0,1.0,712,0,"Klaber, Mr. Herman",0,0,113028,0.0983336586317946,1,3.279029747687948
713,1,1,"Taylor, Mr. Elmer Zebley",male,1,0,19996,0.2225163462476822,S,2,Mr,3.951243718581428,0.0,12.0,0.0,1.0,0.0,0.0,1.0,713,1,"Taylor, Mr. Elmer Zebley",1,0,19996,0.2225163462476822,2,3.951243718581428
714,0,3,"Larsson, Mr. August Viktor",male,0,0,7545,0.0150570898799648,S,1,Mr,2.2495323569595644,2.0,12.0,0.0,1.0,0.0,0.0,1.0,714,0,"Larsson, Mr. August Viktor",0,0,7545,0.0150570898799648,1,2.2495323569595644
715,0,2,"Greenberg, Mr. Samuel",male,0,0,250647,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,715,0,"Greenberg, Mr. Samuel",0,0,250647,0.0322167463647896,1,2.5649493574615367
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,0,0,348124,0.0061115448423928,S,1,Mr,2.0347056478384444,2.0,12.0,0.0,1.0,0.0,0.0,1.0,716,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,0,348124,0.0061115448423928,1,2.0347056478384444
717,1,1,"Endres, Miss. Caroline Louise",female,0,0,PC 17757,1.0,C,1,Miss,5.353456381663085,0.0,9.0,1.0,0.0,1.0,0.0,0.0,717,1,"Endres, Miss. Caroline Louise",0,0,PC 17757,1.0,1,5.353456381663085
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,0,0,34218,0.0200180540646042,S,1,Miss,2.3513752571634776,1.0,9.0,1.0,0.0,0.0,0.0,1.0,718,1,"Troutt, Miss. Edwina Celia ""Winnie""",0,0,34218,0.0200180540646042,1,2.3513752571634776
719,0,3,"McEvoy, Mr. Michael",male,0,0,36568,0.0444154386649751,Q,1,Mr,2.740840023925201,2.0,12.0,0.0,1.0,0.0,1.0,0.0,719,0,"McEvoy, Mr. Michael",0,0,36568,0.0444154386649751,1,2.740840023925201
720,0,3,"Johnson, Mr. Malkolm Joackim",male,0,0,347062,0.0067214794574021,S,1,Mr,2.0509134580652977,2.0,12.0,0.0,1.0,0.0,0.0,1.0,720,0,"Johnson, Mr. Malkolm Joackim",0,0,347062,0.0067214794574021,1,2.0509134580652977
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,0,1,248727,0.129806284766273,S,2,Miss,3.49650756146648,1.0,9.0,1.0,0.0,0.0,0.0,1.0,721,1,"Harper, Miss. Annie Jessie ""Nina""",0,1,248727,0.129806284766273,2,3.49650756146648
722,0,3,"Jensen, Mr. Svend Lauritz",male,1,0,350048,0.0032043524934127,S,2,Mr,1.9536231841196128,2.0,12.0,0.0,1.0,0.0,0.0,1.0,722,0,"Jensen, Mr. Svend Lauritz",1,0,350048,0.0032043524934127,2,1.9536231841196128
723,0,2,"Gillespie, Mr. William Henry",male,0,0,12233,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,723,0,"Gillespie, Mr. William Henry",0,0,12233,0.0322167463647896,1,2.5649493574615367
724,0,2,"Hodges, Mr. Henry Price",male,0,0,250643,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,724,0,"Hodges, Mr. Henry Price",0,0,250643,0.0322167463647896,1,2.5649493574615367
725,1,1,"Chambers, Mr. Norman Campbell",male,1,0,113806,0.2278837708597638,S,2,Mr,3.972176928247893,0.0,12.0,0.0,1.0,0.0,0.0,1.0,725,1,"Chambers, Mr. Norman Campbell",1,0,113806,0.2278837708597638,2,3.972176928247893
726,0,3,"Oreskovic, Mr. Luka",male,0,0,315094,0.0110520152239679,S,1,Mr,2.1590033645160216,2.0,12.0,0.0,1.0,0.0,0.0,1.0,726,0,"Oreskovic, Mr. Luka",0,0,315094,0.0110520152239679,1,2.1590033645160216
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,3,0,31027,0.071252561725383,S,4,Mrs,3.044522437723423,1.0,13.0,1.0,0.0,0.0,0.0,1.0,727,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",3,0,31027,0.071252561725383,4,3.044522437723423
728,1,3,"Mannion, Miss. Margareth",female,0,0,36866,0.0065384990728993,Q,1,Miss,2.0460786380107145,2.0,9.0,1.0,0.0,0.0,1.0,0.0,728,1,"Mannion, Miss. Margareth",0,0,36866,0.0065384990728993,1,2.0460786380107145
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,1,0,236853,0.0956499463257538,S,2,Mr,3.258096538021482,1.0,12.0,0.0,1.0,0.0,0.0,1.0,729,0,"Bryhl, Mr. Kurt Arnold Gottfrid",1,0,236853,0.0956499463257538,2,3.258096538021482
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,1,0,STON/O2. 3101271,0.0074534009954132,S,2,Miss,2.0700223197633445,2.0,9.0,1.0,0.0,0.0,0.0,1.0,730,0,"Ilmakangas, Miss. Pieta Sofia",1,0,STON/O2. 3101271,0.0074534009954132,2,2.0700223197633445
731,1,1,"Allen, Miss. Elisabeth Walton",female,0,0,24160,1.0,S,1,Miss,5.353456381663085,0.0,9.0,1.0,0.0,0.0,0.0,1.0,731,1,"Allen, Miss. Elisabeth Walton",0,0,24160,1.0,1,5.353456381663085
732,0,3,"Hassan, Mr. Houssein G N",male,0,0,2699,0.0604567190397189,C,1,Mr,2.933191755079093,2.0,12.0,0.0,1.0,1.0,0.0,0.0,732,0,"Hassan, Mr. Houssein G N",0,0,2699,0.0604567190397189,1,2.933191755079093
733,0,2,"Knight, Mr. Robert J",male,0,0,239855,0.0,S,1,Mr,1.855907289051807,1.0,12.0,0.0,1.0,0.0,0.0,1.0,733,0,"Knight, Mr. Robert J",0,0,239855,0.0,1,1.855907289051807
734,0,2,"Berriman, Mr. William John",male,0,0,28425,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,734,0,"Berriman, Mr. William John",0,0,28425,0.0322167463647896,1,2.5649493574615367
735,0,2,"Troupiansky, Mr. Moses Aaron",male,0,0,233639,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,735,0,"Troupiansky, Mr. Moses Aaron",0,0,233639,0.0322167463647896,1,2.5649493574615367
736,0,3,"Williams, Mr. Leslie",male,0,0,54636,0.0473431248170196,S,1,Mr,2.778819271990417,2.0,12.0,0.0,1.0,0.0,0.0,1.0,736,0,"Williams, Mr. Leslie",0,0,54636,0.0473431248170196,1,2.778819271990417
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,1,3,W./C. 6608,0.136515565531375,S,5,Mrs,3.5373295559867355,2.0,13.0,1.0,0.0,0.0,0.0,1.0,737,0,"Ford, Mrs. Edward (Margaret Ann Watson)",1,3,W./C. 6608,0.136515565531375,5,3.5373295559867355
738,1,1,"Lesurer, Mr. Gustave J",male,0,0,PC 17755,1.0,C,1,Mr,5.353456381663085,0.0,12.0,0.0,1.0,1.0,0.0,0.0,738,1,"Lesurer, Mr. Gustave J",0,0,PC 17755,1.0,1,5.353456381663085
739,0,3,"Ivanoff, Mr. Kanio",male,0,0,349201,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,739,0,"Ivanoff, Mr. Kanio",0,0,349201,0.0073109202693471,1,2.0663309725297405
740,0,3,"Nankoff, Mr. Minko",male,0,0,349218,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,740,0,"Nankoff, Mr. Minko",0,0,349218,0.0073109202693471,1,2.0663309725297405
741,1,1,"Hawksford, Mr. Walter James",male,0,0,16988,0.1151678540060505,S,1,Mr,3.4011973816621555,0.0,12.0,0.0,1.0,0.0,0.0,1.0,741,1,"Hawksford, Mr. Walter James",0,0,16988,0.1151678540060505,1,3.4011973816621555
742,0,1,"Cavendish, Mr. Tyrell William",male,1,0,19877,0.3535303015516736,S,2,Mr,4.367547313409047,0.0,12.0,0.0,1.0,0.0,0.0,1.0,742,0,"Cavendish, Mr. Tyrell William",1,0,19877,0.3535303015516736,2,4.367547313409047
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,2,2,PC 17608,1.0,C,5,Miss,5.353456381663085,0.0,9.0,1.0,0.0,1.0,0.0,0.0,743,1,"Ryerson, Miss. Susan Parker ""Suzette""",2,2,PC 17608,1.0,5,5.353456381663085
744,0,3,"McNamee, Mr. Neal",male,1,0,376566,0.0473431248170196,S,2,Mr,2.778819271990417,2.0,12.0,0.0,1.0,0.0,0.0,1.0,744,0,"McNamee, Mr. Neal",1,0,376566,0.0473431248170196,2,2.778819271990417
745,1,3,"Stranden, Mr. Juho",male,0,0,STON/O 2. 3101288,0.0074534009954132,S,1,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,745,1,"Stranden, Mr. Juho",0,0,STON/O 2. 3101288,0.0074534009954132,1,2.0700223197633445
746,0,1,"Crosby, Capt. Edward Gifford",male,1,1,WE/P 5735,0.3152264077290914,S,3,Capt,4.262679877041316,0.0,0.0,0.0,1.0,0.0,0.0,1.0,746,0,"Crosby, Capt. Edward Gifford",1,1,WE/P 5735,0.3152264077290914,3,4.262679877041316
747,0,3,"Abbott, Mr. Rossmore Edward",male,1,1,C.A. 2673,0.0675929540353274,S,3,Mr,3.0081547935525483,2.0,12.0,0.0,1.0,0.0,0.0,1.0,747,0,"Abbott, Mr. Rossmore Edward",1,1,C.A. 2673,0.0675929540353274,3,3.0081547935525483
748,1,2,"Sinkkonen, Miss. Anna",female,0,0,250648,0.0322167463647896,S,1,Miss,2.5649493574615367,1.0,9.0,1.0,0.0,0.0,0.0,1.0,748,1,"Sinkkonen, Miss. Anna",0,0,250648,0.0322167463647896,1,2.5649493574615367
749,0,1,"Marvin, Mr. Daniel Warner",male,1,0,113773,0.2278837708597638,S,2,Mr,3.972176928247893,0.0,12.0,0.0,1.0,0.0,0.0,1.0,749,0,"Marvin, Mr. Daniel Warner",1,0,113773,0.2278837708597638,2,3.972176928247893
750,0,3,"Connaghton, Mr. Michael",male,0,0,335097,0.0065994925344003,Q,1,Mr,2.0476928433652555,2.0,12.0,0.0,1.0,0.0,1.0,0.0,750,0,"Connaghton, Mr. Michael",0,0,335097,0.0065994925344003,1,2.0476928433652555
751,1,2,"Wells, Miss. Joan",female,1,1,29103,0.0810115155655313,S,3,Miss,3.1354942159291497,1.0,9.0,1.0,0.0,0.0,0.0,1.0,751,1,"Wells, Miss. Joan",1,1,29103,0.0810115155655313,3,3.1354942159291497
752,1,3,"Moor, Master. Meier",male,0,1,392096,0.0296550209817507,S,2,Master,2.5237266416375825,2.0,8.0,0.0,1.0,0.0,0.0,1.0,752,1,"Moor, Master. Meier",0,1,392096,0.0296550209817507,2,2.5237266416375825
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,0,0,345780,0.0151385771445301,S,1,Mr,2.251291798606496,2.0,12.0,0.0,1.0,0.0,0.0,1.0,753,0,"Vande Velde, Mr. Johannes Joseph",0,0,345780,0.0151385771445301,1,2.251291798606496
754,0,3,"Jonkoff, Mr. Lalio",male,0,0,349204,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,754,0,"Jonkoff, Mr. Lalio",0,0,349204,0.0073109202693471,1,2.0663309725297405
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,1,2,220845,0.2859495462086464,S,4,Mrs,4.174387269895637,1.0,13.0,1.0,0.0,0.0,0.0,1.0,755,1,"Herman, Mrs. Samuel (Jane Laver)",1,2,220845,0.2859495462086464,4,4.174387269895637
756,1,2,"Hamalainen, Master. Viljo",male,1,1,250649,0.0395359617449009,S,3,Master,2.6741486494265287,1.0,8.0,0.0,1.0,0.0,0.0,1.0,756,1,"Hamalainen, Master. Viljo",1,1,250649,0.0395359617449009,3,2.6741486494265287
757,0,3,"Carlsson, Mr. August Sigfrid",male,0,0,350042,0.0068229725773397,S,1,Mr,2.0535851271346086,2.0,12.0,0.0,1.0,0.0,0.0,1.0,757,0,"Carlsson, Mr. August Sigfrid",0,0,350042,0.0068229725773397,1,2.0535851271346086
758,0,2,"Bailey, Mr. Percy Andrew",male,0,0,29108,0.0248975309846784,S,1,Mr,2.4423470353692043,1.0,12.0,0.0,1.0,0.0,0.0,1.0,758,0,"Bailey, Mr. Percy Andrew",0,0,29108,0.0248975309846784,1,2.4423470353692043
759,0,3,"Theobald, Mr. Thomas Leonard",male,0,0,363294,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,759,0,"Theobald, Mr. Thomas Leonard",0,0,363294,0.0080633356104225,1,2.0856720914304723
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,0,0,110152,0.390858299990241,S,1,Countess,4.460144413937834,0.0,2.0,1.0,0.0,0.0,0.0,1.0,760,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,0,110152,0.390858299990241,1,4.460144413937834
761,0,3,"Garfirth, Mr. John",male,0,0,358585,0.0395359617449009,S,1,Mr,2.6741486494265287,2.0,12.0,0.0,1.0,0.0,0.0,1.0,761,0,"Garfirth, Mr. John",0,0,358585,0.0395359617449009,1,2.6741486494265287
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,0,0,SOTON/O2 3101272,0.0035498194593539,S,1,Mr,1.9636097261547143,2.0,12.0,0.0,1.0,0.0,0.0,1.0,762,0,"Nirva, Mr. Iisakki Antino Aijo",0,0,SOTON/O2 3101272,0.0035498194593539,1,1.9636097261547143
763,1,3,"Barah, Mr. Hanna Assi",male,0,0,2663,0.0040582609544256,C,1,Mr,1.9781283799793463,2.0,12.0,0.0,1.0,1.0,0.0,0.0,763,1,"Barah, Mr. Hanna Assi",0,0,2663,0.0040582609544256,1,1.9781283799793463
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,1,2,113760,0.5543207768127256,S,4,Mrs,4.787491742782046,0.0,13.0,1.0,0.0,0.0,0.0,1.0,764,1,"Carter, Mrs. William Ernest (Lucile Polk)",1,2,113760,0.5543207768127256,4,4.787491742782046
765,0,3,"Eklund, Mr. Hans Linus",male,0,0,347074,0.0067214794574021,S,1,Mr,2.0509134580652977,2.0,12.0,0.0,1.0,0.0,0.0,1.0,765,0,"Eklund, Mr. Hans Linus",0,0,347074,0.0067214794574021,1,2.0509134580652977
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,1,0,13502,0.3491792719820434,S,2,Mrs,4.356174068347218,0.0,13.0,1.0,0.0,0.0,0.0,1.0,766,1,"Hogeboom, Mrs. John C (Anna Andrews)",1,0,13502,0.3491792719820434,2,4.356174068347218
767,0,1,"Brewe, Dr. Arthur Jackson",male,0,0,112379,0.1620108324387625,C,1,Dr,3.678829118260434,0.0,4.0,0.0,1.0,1.0,0.0,0.0,767,0,"Brewe, Dr. Arthur Jackson",0,0,112379,0.1620108324387625,1,3.678829118260434
768,0,3,"Mangan, Miss. Mary",female,0,0,364850,0.0065994925344003,Q,1,Miss,2.0476928433652555,2.0,9.0,1.0,0.0,0.0,1.0,0.0,768,0,"Mangan, Miss. Mary",0,0,364850,0.0065994925344003,1,2.0476928433652555
769,0,3,"Moran, Mr. Daniel J",male,1,0,371110,0.0866229140236166,Q,2,Mr,3.184284380098582,2.0,12.0,0.0,1.0,0.0,1.0,0.0,769,0,"Moran, Mr. Daniel J",1,0,371110,0.0866229140236166,2,3.184284380098582
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,0,0,8471,0.0095881721479457,S,1,Mr,2.1237574254543468,2.0,12.0,0.0,1.0,0.0,0.0,1.0,770,0,"Gronnestad, Mr. Daniel Danielsen",0,0,8471,0.0095881721479457,1,2.1237574254543468
771,0,3,"Lievens, Mr. Rene Aime",male,0,0,345781,0.0151385771445301,S,1,Mr,2.251291798606496,2.0,12.0,0.0,1.0,0.0,0.0,1.0,771,0,"Lievens, Mr. Rene Aime",0,0,345781,0.0151385771445301,1,2.251291798606496
772,0,3,"Jensen, Mr. Niels Peder",male,0,0,350047,0.007107934029472,S,1,Mr,2.061048420562944,2.0,12.0,0.0,1.0,0.0,0.0,1.0,772,0,"Jensen, Mr. Niels Peder",0,0,350047,0.007107934029472,1,2.061048420562944
